,battery_park_property_tax,garrett_park_property_tax,brownfield_s_county_tax_credit,new_jobs_tax_credit,design_for_life_tax_credit,laytonsville_property_tax,wssc_connection_fee_chg,ch_ch_section_3_property_tax,day_car_tax_credit,dbu_road,historic_preservation_credit,total_credits,takoma_park_special,brownfields_state_tax_credit,parcel_code,renewable_energy_credit,ch_ch_town_charge_ri,washington_grove_rn,dev_dist_special_tax_wg,dev_dist_special_assessment_wg,friendship_hts_property_tax,art_s_entertainment_credit,gaithersburg_property_tax,total,special_area_homestead_credit,washington_grove_serv_chg,green_building_tax_credit,gaithersburg_charge_rm,wssc_front_foot_benefit_chg,white_flint_sp_tax,water_qual_protect_chg_nr,north_ch_ch_property_tax,brookeville_property_tax,rockville_property_tax_credit,somerset_property_tax,county_homeowner_s_credit,martins_addition_charge_rk,drummond_property_tax,county_homestead_credit,water_quality_protect_chg_sfr,dev_dist_special_assessment_kv,business_incubator_tax_credit,municipal_homestead_credit,state_homestead_credit,rockville_property_tax,enterprise_zone_tax_credit,solid_waste_charge,water_quality_protect_chg_ex,glen_echo_property_tax,water_quality_protect_chg_ag,poolesville_property_tax,ch_ch_section_5_charge_rj,clean_lien_demolition,gaithersburg_stormwater_fee,conservation_energy_credit,partial_parking_lot_credit,water_qual_protect_chg_rsfa,fallen_officer_rescue_credit,ch_ch_village_charge_rg,municipal_homeowners_credit,dev_dist_special_tax_kv,ch_ch_village_property_tax,water_qual_protect_chg_mfr,ch_ch_section_5_property_tax,barnesville_property_tax,fire_sprinkler_tax_credit,water_qual_protect_chg_rsfd,excess_homeowner_credit,washington_grove_property_tax,swimclub,municipal_swimclub,ch_ch_view_property_tax,county_property_tax,rockville_stormwater_mgmt_fee,residence,kensington_property_tax,state_homeowner_s_credit,bay_restoration_fund,bill_total,rockville_front_foot_chg,religious_organizations_credit,ch_ch_town_property_tax,takoma_park_property_tax,property_address,water_quality_protect_chg_gov,full_parking_lot_credit,ch_ch_section_3_charge_rh,conservation_land_tax_credit,county_property_tax_credit,enterprise_zone_municipal,garrett_park_charge_rl,water_quality_protect_chg_np,location_1,martins_addition_property_tax,oakmont_property_tax,state_property_tax,zip_code,:@computed_region_vu5j_pcmz,:@computed_region_d7bw_bq6x,:@computed_region_kbsp_ykn9,:@computed_region_tx5f_5em3,:@computed_region_rbt8_3x7n,:@computed_region_6ryf_isx3
488,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3047,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3439.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3019.09,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,3439.79,0.00,0.00,0.00,0.00,HIPSLEY MILL RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""HIPSLEY MILL RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,325.70,,,,,,,
489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8222,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,297.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,142.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,140.18,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,297.80,0.00,0.00,0.00,0.00,WOODFIELD RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""WOODFIELD RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,15.12,,,,,,,
490,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5913,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,MUNCASTER MILL RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""MUNCASTER MILL RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
491,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5651,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2754.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,596.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1893.68,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,60.00,2754.10,0.00,0.00,0.00,0.00,LAYTONSVILLE RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""LAYTONSVILLE RD"", ""city"": ""GAITHERSBURG"", ""state"": ""MD"", ""zip"": ""20882""}', 'needs_recoding': True}",0.00,0.00,204.29,20882,,,,,,
492,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11231,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,LAYTONSVILLE RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""LAYTONSVILLE RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
493,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1407920,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4623.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.50,0.00,0.00,0.00,0.00,0.00,0.00,836.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3374.85,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,4623.34,0.00,0.00,0.00,0.00,8605  FLOWER AVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '38.996802', 'human_address': '{""address"": ""8605 FLOWER AVE"", ""city"": ""TAKOMA PARK"", ""state"": ""MD"", ""zip"": ""20912""}', 'needs_recoding': False, 'longitude': '-77.003228'}",0.00,0.00,364.08,20912,5,3062,4,5,11,1
494,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5571,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2217.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2001.65,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,2217.59,0.00,0.00,0.00,0.00,ZION RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""ZION RD"", ""city"": ""GAITHERSBURG"", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,215.94,,,,,,,
495,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1409416,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2706.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2442.88,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,2706.42,0.00,0.00,0.00,0.00,8904  ALBERT STEWART LN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '39.00207', 'human_address': '{""address"": ""8904 ALBERT STEWART LN"", ""city"": ""SILVER SPRING"", ""state"": ""MD"", ""zip"": ""20910""}', 'needs_recoding': False, 'longitude': '-77.050997'}",0.00,0.00,263.54,20910,5,3065,6,5,1,1
496,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5811,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,MUNCASTER RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""MUNCASTER RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
497,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1407565,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5740.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.35,0.00,0.00,0.00,0.00,0.00,0.00,1394.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3894.62,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,5740.97,0.00,0.00,0.00,0.00,8403  GREENWOOD AVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '38.994218', 'human_address': '{""address"": ""8403 GREENWOOD AVE"", ""city"": ""TAKOMA PARK"", ""state"": ""MD"", ""zip"": ""20912""}', 'needs_recoding': False, 'longitude': '-77.00123'}",0.00,0.00,420.15,20912,5,3062,8,5,1,1
498,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1400677,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3309.30,0.00,0.00,0.00,0.00,0.00,0.00,178.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,357.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2502.75,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,3309.30,0.00,0.00,0.00,0.00,9343  FRASER AVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '39.009234', 'human_address': '{""address"": ""9343 FRASER AVE"", ""city"": ""SILVER SPRING"", ""state"": ""MD"", ""zip"": ""20910""}', 'needs_recoding': False, 'longitude': '-77.050941'}",0.00,0.00,270.00,20910,5,3065,6,5,1,1
499,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1411157,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3482.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,373.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2721.11,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,3482.76,0.00,0.00,0.00,0.00,4717  FALCON ST,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '39.0663', 'human_address': '{""address"": ""4717 FALCON ST"", ""city"": ""ROCKVILLE"", ""state"": ""MD"", ""zip"": ""20853""}', 'needs_recoding': False, 'longitude': '-77.094376'}",0.00,0.00,293.55,20853,4,58,61,4,1,1
500,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7568,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WOODFIELD RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""WOODFIELD RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
501,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1410244,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5390.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,373.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4443.49,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,5390.95,0.00,0.00,0.00,0.00,8608  LEONARD DR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '38.997185', 'human_address': '{""address"": ""8608 LEONARD DR"", ""city"": ""SILVER SPRING"", ""state"": ""MD"", ""zip"": ""20910""}', 'needs_recoding': False, 'longitude': '-77.043523'}",0.00,0.00,479.36,20910,5,3065,6,5,1,1
502,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1410197,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5699.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,373.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4807.56,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,5699.30,0.00,0.00,0.00,0.00,8815  LEONARD DR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '39.000878', 'human_address': '{""address"": ""8815 LEONARD DR"", ""city"": ""SILVER SPRING"", ""state"": ""MD"", ""zip"": ""20910""}', 'needs_recoding': False, 'longitude': '-77.043564'}",0.00,0.00,518.64,20910,5,3065,6,5,1,1
503,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10828,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2211.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1996.46,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,2211.84,0.00,0.00,0.00,0.00,GEORGIA AVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""GEORGIA AVE"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,215.38,,,,,,,
504,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2715,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GOSHEN SCHOOL RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""GOSHEN SCHOOL RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
505,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1407361,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7783.70,0.00,0.00,0.00,0.00,0.00,0.00,98.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1673.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5425.63,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,7783.70,0.00,0.00,0.00,0.00,8401  FLOWER AVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '38.994082', 'human_address': '{""address"": ""8401 FLOWER AVE"", ""city"": ""TAKOMA PARK"", ""state"": ""MD"", ""zip"": ""20912""}', 'needs_recoding': False, 'longitude': '-77.002222'}",0.00,0.00,585.31,20912,5,3062,8,5,11,1
506,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11960,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,LAYTONSVILLE RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""LAYTONSVILLE RD"", ""city"": ""LAYTONSVILLE"", ""state"": ""MD"", ""zip"": ""20882""}', 'needs_recoding': True}",0.00,0.00,0.00,20882,,,,,,
507,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6473,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,FIELDCREST RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""FIELDCREST RD"", ""city"": """", ""state"": ""MD"", ""zip"": """"}', 'needs_recoding': True}",0.00,0.00,0.00,,,,,,,
508,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1407452,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6901.10,0.00,0.00,0.00,0.00,0.00,0.00,40.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,835.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5437.74,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,6901.10,0.00,0.00,0.00,0.00,8315  GARLAND AVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '38.99425', 'human_address': '{""address"": ""8315 GARLAND AVE"", ""city"": ""TAKOMA PARK"", ""state"": ""MD"", ""zip"": ""20912""}', 'needs_recoding': False, 'longitude': '-77.000299'}",0.00,0.00,586.62,20912,5,3062,8,5,1,1
509,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1404298,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4784.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.50,0.00,0.00,0.00,0.00,0.00,0.00,373.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3938.57,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,4784.06,0.00,0.00,0.00,0.00,11510  HIGHVIEW AVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '39.044077', 'human_address': '{""address"": ""11510 HIGHVIEW AVE"", ""city"": ""SILVER SPRING"", ""state"": ""MD"", ""zip"": ""20902""}', 'needs_recoding': False, 'longitude': '-77.068661'}",0.00,0.00,424.89,20902,4,17,15,4,1,1
510,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1402574,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2314.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2088.86,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,2314.20,0.00,0.00,0.00,0.00,819  MALIBU DR,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '39.010067', 'human_address': '{""address"": ""819 MALIBU DR"", ""city"": ""SILVER SPRING"", ""state"": ""MD"", ""zip"": ""20901""}', 'needs_recoding': False, 'longitude': '-76.992328'}",0.00,0.00,225.34,20901,5,21,8,5,1,1
511,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1409154,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4675.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.00,0.00,0.00,0.00,0.00,0.00,0.00,373.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3797.74,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,4675.54,0.00,0.00,0.00,0.00,9000  PENNSYLVANIA AVE,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'latitude': '39.002414', 'human_address': '{""address"": ""9000 PENNSYLVANIA AVE"", ""city"": ""SILVER SPRING"", ""state"": ""MD"", ""zip"": ""20910""}', 'needs_recoding': False, 'longitude': '-77.048168'}",0.00,0.00,409.70,20910,5,3065,6,5,1,1
512,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1323,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1043.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,596.13,0.00,0.00,285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.38,0.00,NOT A PRINCIPAL RESIDENCE,0.00,0.00,0.00,1043.30,0.00,0.00,0.00,0.00,HOWARD CHAPEL RD,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"{'human_address': '{""address"": ""HOWARD CHAPEL RD"", ""city"": ""BROOKEVILLE"", ""state"": ""MD"", ""zip"": ""20833""}', 'needs_recoding': True}",0.00,0.00,15.79,20833,,,,,,
